location,type,name,price,totalPrice,quantityPerPack,originalPrice,salePrice,profit,instock,message
makro,แช่เย็น/ฟรีส,ไส้กรอกระเบิด SPC 500g,65,55,1,55,63.25,10,0,
makro,แช่เย็น/ฟรีส,หมูนุ่มแช่น้ำมันงา ฟรีส SPC FZ 1kg,125,99,1,99,113.85,26,0,
makro,แช่เย็น/ฟรีส,หมูนุ่มแช่ฟรีส SPC FZ 1kg,125,99,1,99,113.85,26,1,
makro,แช่เย็น/ฟรีส,หมูยอ ARO * 5,20,85,5,17,19.55,3,0,
makro,แช่เย็น/ฟรีส,หมูยอตราหมูดี 75g * 5,22,96,5,19.2,22.08,2.8,0,
ร้านขายส่ง,แช่เย็น/ฟรีส,เห็ดกลม,16,12,1,12,13.8,4,10,
ร้านขายส่ง,แช่เย็น/ฟรีส,เห็ดเข็มทอง,16,13,1,13,14.95,3,6,
ร้านขายส่ง,แช่เย็น/ฟรีส,แหนม แท่ง/ก้อน,30,21.5,1,21.5,24.725,8.5,50,ไม่รู้ต้นทุน
makro,แช่เย็น/ฟรีส,ขนมจีบกุ้ง จักรพรรดิ 24 ชิ้น,205,179,1,179,205.85,26,1,12-2
makro,มาม่า/โจ๊ก/กระป๋อง,ข้าวต้ม กระเทียม * 6,20,1,6,0.1666666667,0.1916666667,19.83333333,6,
makro,มาม่า/โจ๊ก/กระป๋อง,ข้าวต้ม มาม่า เล้งแซ่บ * 6,20,95,6,15.83333333,18.20833333,4.166666667,1,
makro,มาม่า/โจ๊ก/กระป๋อง,โจ๊กคัพ คนอร์ * 6,20,103,6,17.16666667,19.74166667,2.833333333,23,
makro,มาม่า/โจ๊ก/กระป๋อง,โจ๊กคัพ มาม่า ชมพู * 6,15,75,6,12.5,14.375,2.5,6,
makro,มาม่า/โจ๊ก/กระป๋อง,ปลากระป๋อง 3 แม่ครัว 155g * 10,20,169,10,16.9,19.435,3.1,23,
makro,มาม่า/โจ๊ก/กระป๋อง,ปลากระป๋อง Aro * 10,15,115,10,11.5,13.225,3.5,20,
makro,มาม่า/โจ๊ก/กระป๋อง,ปลากระป๋อง ซีเชฟ 155g * 10,20,168,10,16.8,19.32,3.2,0,
makro,มาม่า/โจ๊ก/กระป๋อง,ปลากระป๋อง ปุ้มปุ้ย ซอสมะเขือเทศ รสเข้มข้น 155g * 10,18,154,10,15.4,17.71,2.6,13,
makro,มาม่า/โจ๊ก/กระป๋อง,ปลากระป๋อง โรซ่า,20,1,1,1,1.15,19,29,ไม่รู้ต้นทุน
makro,มาม่า/โจ๊ก/กระป๋อง,ผักกาดดอง นกพิราบ * 6,20,83,6,13.83333333,15.90833333,6.166666667,2,
makro,มาม่า/โจ๊ก/กระป๋อง,ผัดกาดดองเค็ม 3 แม่ครัว * 6,13,68,6,11.33333333,13.03333333,1.666666667,0,
makro,มาม่า/โจ๊ก/กระป๋อง,มาม่าคัพ รสกระเพราแซ่บ แดง * 6,15,75,6,12.5,14.375,2.5,1,
makro,มาม่า/โจ๊ก/กระป๋อง,มาม่าคัพ รสต้มยำกุ้ง แดง * 6,15,75,6,12.5,14.375,2.5,11,
makro,มาม่า/โจ๊ก/กระป๋อง,มาม่าคัพ รสต้มยำกุ้งน้ำข้น ส้ม * 6,15,75,6,12.5,14.375,2.5,3,
makro,มาม่า/โจ๊ก/กระป๋อง,มาม่าคัพ รสเย็นตาโฟต้มยำหม้อไฟ ม่วง * 6,15,75,6,12.5,14.375,2.5,0,
makro,มาม่า/โจ๊ก/กระป๋อง,มาม่าคัพ รสหมูสับต้มยำน้ำข้น เขียว * 6,15,75,6,12.5,14.375,2.5,0,
makro,มาม่า/โจ๊ก/กระป๋อง,มาม่าคัพ เหลือง รสหมู * 6,15,75,6,12.5,14.375,2.5,4,
makro,มาม่า/โจ๊ก/กระป๋อง,มาม่าซอง กระเพราแซบแห้ง 55g * 6,7,38,6,6.333333333,7.283333333,0.6666666667,18,12-2
makro,มาม่า/โจ๊ก/กระป๋อง,มาม่าซอง ต้มยำกุ้ง * 40,7,232,40,5.8,6.67,1.2,40,12-2
makro,มาม่า/โจ๊ก/กระป๋อง,มาม่าซอง ต้มยำกุ้งน้ำข้น * 40,7,232,40,5.8,6.67,1.2,40,12-2
makro,มาม่า/โจ๊ก/กระป๋อง,มาม่าซอง หมูสับ * 40,7,230,40,5.75,6.6125,1.25,27,
makro,มาม่า/โจ๊ก/กระป๋อง,ยำยำ รสผัดขี้เมาแห้ง * 30,7,168,30,5.6,6.44,1.4,0,
makro,มาม่า/โจ๊ก/กระป๋อง,ยำยำ รสผัดขี้เมาแห้ง * 30 เหมาลัง,193,168,1,168,193.2,25,0,
makro,มาม่า/โจ๊ก/กระป๋อง,ยำยำ สุกี้,7,168,30,5.6,6.44,1.4,16,
makro,มาม่า/โจ๊ก/กระป๋อง,โรซ่า พร้อม ห่อหมกทูน่า 105g * 6,22,115,6,19.16666667,22.04166667,2.833333333,-1,
makro,มาม่า/โจ๊ก/กระป๋อง,วุ้นเส้นสายฝน * 20,5,76,20,3.8,4.37,1.2,40,12-2
makro,มาม่า/โจ๊ก/กระป๋อง,ไวไวคัพ ต้มโคล้ง * 6,15,71,6,11.83333333,13.60833333,3.166666667,8,
makro,มาม่า/โจ๊ก/กระป๋อง,ไวไวซอง * 30,7,170,30,5.666666667,6.516666667,1.333333333,30,12-2
makro,มาม่า/โจ๊ก/กระป๋อง,ไวไวซอง ต้มโคล้ง * 30,7,170,30,5.666666667,6.516666667,1.333333333,35,
makro,มาม่า/โจ๊ก/กระป๋อง,ไวไวแห้ง แพ็ค * 12,15,150,12,12.5,14.375,2.5,0,
makro,มาม่า/โจ๊ก/กระป๋อง,มาม่าซอง เป็ดพะโล้ * 30,7,183,30,6.1,7.015,0.9,30,12-2
makro,มาม่า/โจ๊ก/กระป๋อง,มาม่าซอง รสเย็นตาโฟต้มยำหม้อไฟ ม่วง * 6,7,62,10,6.2,7.13,0.8,4,12-2
makro,มาม่า/โจ๊ก/กระป๋อง,ปลากระป๋องสับ ปุ้มปุ้ย 80g * 10,20,170,10,17,19.55,3,0,
makro,มาม่า/โจ๊ก/กระป๋อง,ปลากระป๋องแมคเคอเรล ปุ้มปุ้ย ราดพริก 155g * 10,25,209,10,20.9,24.035,4.1,0,
makro,ยา,air x,15,1,1,1,1.15,14,0,ไม่รู้ต้นทุน
makro,ยา,de colgen,15,1,1,1,1.15,14,-1,ไม่รู้ต้นทุน
makro,ยา,ซาร่า 10 เม็ด * 100,15,1150,100,11.5,13.225,3.5,-7,
makro,ยา,ยา tylenol 500,157,157,1,157,180.55,0,0,ไม่รู้ต้นทุน
makro,ยา,ยาดมโป๊ยเซียน * 12,24,185,12,15.41666667,17.72916667,8.583333333,0,
makro,ยา,ยาธาตุน้ำขาวกระต่ายบิน 200ml,67,55,1,55,63.25,12,0,ไม่รูู้ต้นทุน
makro,ยา,ยาหม่อง ตราถ้วยทอง * 3,25,57,3,19,21.85,6,0,
makro,ยา,ยาหม่อง ตราลิง * 12,8,70,12,5.833333333,6.708333333,2.166666667,-2,
makro,ยา,ยาอมกำกิณเกียง,45,245,6,40.83333333,46.95833333,4.166666667,0,
makro,อื่นๆ,"ถุงหิ้วหูบาง 6""*14"" 1kg",99,99,1,99,113.85,0,0,
makro,อื่นๆ,ลังกระดาษ,2,12,6,2,2.3,0,0,
ตลาดแก่งคอย,กับข้าวสด,มะม่วง 2 ลูก,25,20,1,20,23,5,0,18-2
ตลาดแก่งคอย,กับข้าวสด,เต้าฮวยนมสด,10,8,1,8,9.2,2,0,18-2
